ChEMBL_ID,canonical_smiles,target_chembl_id,standard_type,standard_value,standard_units,assay_description
CHEMBL1977212,COc1cc(C2S/C(=C/c3ccccc3)C(=O)N2c2ccccc2Cl)cc(OC)c1OC,CHEMBL392,GI50,37068.07,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1967928,COc1cc(/C=C2\C(=O)N(c3ccc(NC(C)=O)cc3)C(c3ccccc3)S2(=O)=O)cc(OC)c1OC,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1992266,O=C1CSC(c2ccccc2[N+](=O)[O-])N1c1ccc(-c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1969891,CC1=NN(c2ccc(C)cc2)C2(C1)SCC(=O)N2c1nc2ccccc2s1,CHEMBL392,GI50,31477.48,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1987889,N#C/C(=C1\SC(/N=N/c2ccc(Cl)cc2)C(=O)N1c1ccccc1)c1nc2ccccc2[nH]1,CHEMBL392,GI50,29716.66,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1999357,COc1ccccc1N1C(=O)/C(=C\c2cccc(Oc3ccccc3)c2)S(=O)(=O)C1c1ccccc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3781346,O=C1CSC(c2ccccc2)N1c1ccc(Cl)cc1,CHEMBL392,Inhibition,13.4,%,Cytotoxicity against human A549 cells at 30 ug/mL by MTT assay
CHEMBL3781346,O=C1CSC(c2ccccc2)N1c1ccc(Cl)cc1,CHEMBL392,Inhibition,0.0,%,Cytotoxicity against human A549 cells at 10 ug/mL by MTT assay
CHEMBL3781346,O=C1CSC(c2ccccc2)N1c1ccc(Cl)cc1,CHEMBL392,Inhibition,-12.3,%,Cytotoxicity against human A549 cells at 3 ug/mL by MTT assay
CHEMBL3781346,O=C1CSC(c2ccccc2)N1c1ccc(Cl)cc1,CHEMBL392,GI50,100.0,ug.mL-1,Cytotoxicity against human A549 cells after 48 and 72 hrs by MTT assay
CHEMBL3781346,O=C1CSC(c2ccccc2)N1c1ccc(Cl)cc1,CHEMBL392,GI90,100.0,ug ml-1,Cytotoxicity against human A549 cells after 48 and 72 hrs by MTT assay
CHEMBL3781104,COc1ccc(C2SCC(=O)N2c2ccc(Cl)cc2)cc1,CHEMBL392,Inhibition,0.0,%,Cytotoxicity against human A549 cells at 30 ug/mL by MTT assay
CHEMBL3781104,COc1ccc(C2SCC(=O)N2c2ccc(Cl)cc2)cc1,CHEMBL392,Inhibition,0.0,%,Cytotoxicity against human A549 cells at 10 ug/mL by MTT assay
CHEMBL3781104,COc1ccc(C2SCC(=O)N2c2ccc(Cl)cc2)cc1,CHEMBL392,Inhibition,-4.0,%,Cytotoxicity against human A549 cells at 3 ug/mL by MTT assay
CHEMBL2000491,O=C(O)C1=NN(c2ccc(S(=O)(=O)O)cc2)C2(C1)SCC(=O)N2c1nc2ccccc2s1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1995444,O=C1C2=C(c3ccccc31)C(c1ccccc1)N1C(=O)CSC1=N2,CHEMBL392,GI50,67142.89,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1995273,CC1=NN(c2ccccc2Cl)C2(C1)SCC(=O)N2c1nc2ccccc2s1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1971790,COc1ccccc1N1C(=O)CSC1c1cc(OC)c(OC)c(OC)c1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4445015,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4cc(F)cc(F)c4)cc3)ccnc2cc1OCCCN1CCOCC1,CHEMBL392,IC50,6100.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell proliferation measured after 72 hrs by MTT assay
CHEMBL1958377,Cc1ccccc1-n1c(C)nc2cc(N3C(=O)CSC3c3ccc(Cl)cc3)ccc2c1=O,CHEMBL392,GI,12.0,%,Growth inhibition of human A549 cells at 10 uM relative to control
CHEMBL4467951,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4F)c(Cl)c3)ccnc2cc1OCCCN1CCOCC1,CHEMBL392,IC50,6100.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell proliferation measured after 72 hrs by MTT assay
CHEMBL1958205,Cc1ccccc1-n1c(C)nc2cc(N3C(=O)CSC3c3ccccc3)ccc2c1=O,CHEMBL392,GI,8.1,%,Growth inhibition of human A549 cells at 10 uM relative to control
CHEMBL1971278,O=C(O)c1cccc(S(=O)(=O)NN2C(=O)CSC2c2ccccc2)c1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL175716,Cc1ccc(S(=O)(=O)OC[C@]23C[C@H]4OC5(O)[C@@H](O[C@H](C)C[C@@]56NC(=O)CS6)O[C@@H]4C[C@@H]2CC[C@@H]2[C@@H]3CC[C@]3(C)[C@@H](C4=CC(=O)OC4)CC[C@]23CO)cc1,CHEMBL392,IC50,48.0,nM,Concentration required for 50% growth inhibition of human A549 cancer cell lines after 3 days of culture
CHEMBL4562312,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4F)c(F)c3)ccnc2cc1OCCCN1CCOCC1,CHEMBL392,IC50,4600.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell proliferation measured after 72 hrs by MTT assay
CHEMBL2006862,C=CCN1C(=O)CS/C1=N\NC(=O)c1c(C)nc2sccn12,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL183838,O=C1NC(=S)S/C1=C\c1cc(-c2ccccc2)ccc1OCc1ccccc1,CHEMBL392,GI50,4000.0,nM,Inhibition of human lung cancer cell line (A549) growth by 50% in sulforhodamine-B assay
CHEMBL1971498,O=C1/C(=C\c2cccc(Oc3ccccc3)c2)SC(c2ccccc2)N1c1cccc(Cl)c1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1958206,Cc1ccccc1-n1c(C)nc2cc(N3C(=O)CSC3c3ccc(F)cc3)ccc2c1=O,CHEMBL392,GI,2.0,%,Growth inhibition of human A549 cells at 10 uM relative to control
CHEMBL4588329,CC(=O)c1sc(/N=C2\NC(=O)/C(=C3/C(=O)N(C)c4ccc(Cl)cc43)S2)nc1C,CHEMBL392,Activity,105.29,%,Growth inhibition of human A549 cells assessed as cell growth at 10'-5 M incubated for 48 hrs by sulforhodamine B assay relative to control
CHEMBL2001530,CN1C(=O)C2(C)SC1(c1ccccc1)C1C(=O)N(c3ccccc3)C(=O)C12,CHEMBL392,GI50,49773.71,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1994469,C=CCN1C(=O)CS/C1=N\NC(=O)CSc1nc2ccccc2c(=O)n1CC,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3261560,COc1ccccc1N1C(=O)CSC1c1cccc([N+](=O)[O-])c1,CHEMBL392,IC50,11310.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL3261578,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)NCCc2ccc(O)cc2)c1,CHEMBL392,IC50,720.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL3261541,COc1ccccc1N1C(=O)CSC1c1cccc(Br)c1,CHEMBL392,IC50,1870.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL3261555,COc1ccccc1N1C(=O)CSC1c1cccs1,CHEMBL392,IC50,50000.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL185239,CC(C)(C)c1ccc(-c2ccc(OCc3ccccc3)c(/C=C3\SC(=S)NC3=O)c2)cc1,CHEMBL392,GI50,2000.0,nM,Inhibition of human lung cancer cell line (A549) growth by 50% in sulforhodamine-B assay
CHEMBL2001934,COc1ccc(/C=C2/S/C(=N\c3ccccc3)N(NC(=O)Cc3ccccc3)C2=O)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4171115,COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)c(F)c3)ccnc2cc1OCCCN1CCCC1,CHEMBL392,Activity,,,Antiproliferative activity against human A549 cells by Incucyte live-cell imaging analysis
CHEMBL4171115,COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)c(F)c3)ccnc2cc1OCCCN1CCCC1,CHEMBL392,Activity,,,Antiproliferative activity against human A549 cells by Incucyte live-cell imaging analysis
CHEMBL4171115,COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)c(F)c3)ccnc2cc1OCCCN1CCCC1,CHEMBL392,Activity,35.0,%,Antiproliferative activity against human A549 cells at 0.041 uM after 72 hrs by Incucyte live-cell imaging analysis
CHEMBL4171115,COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)c(F)c3)ccnc2cc1OCCCN1CCCC1,CHEMBL392,Activity,,,Cytotoxicity against human A549 cells at 10 uM after 72 hrs by Incucyte live-cell imaging analysis
CHEMBL4171115,COc1cc2c(Oc3ccc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)c(F)c3)ccnc2cc1OCCCN1CCCC1,CHEMBL392,Activity,,,Cytotoxicity against human A549 cells at 1.11 uM after 72 hrs by Incucyte live-cell imaging analysis
CHEMBL3261569,COc1ccccc1N1C(=O)CSC1c1cccc(C(=O)Nc2ccccc2)c1,CHEMBL392,IC50,25000.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL2316318,CCN1C(=O)S/C(=C\C2=Cc3ccccc3OC2)C1=O,CHEMBL392,IC50,200000.0,nM,Anticancer activity against human A549 cells assessed as cell viability after 72 hrs by MTT reduction assay
CHEMBL3792993,O=C(NN1C(=O)CS[C@@H]1c1ccc(Cl)cc1)c1cnccn1,CHEMBL392,MIC,100.0,ug.mL-1,Cytotoxicity against human A549 cells after 3 days by MTT assay
CHEMBL3792993,O=C(NN1C(=O)CS[C@@H]1c1ccc(Cl)cc1)c1cnccn1,CHEMBL392,IC50,100.0,ug.mL-1,Cytotoxicity against human A549 cells after 3 days by MTT assay
CHEMBL2003496,COc1ccc(C2S/C(=C\c3cc(OC)c(OC)c(OC)c3)C(=O)N2NC(=O)Cc2ccccc2)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3098832,O=C(CN1C(=O)S/C(=C\C2=C(Cl)c3ccccc3CCC2)C1=O)c1ccc(Cl)cc1,CHEMBL392,IC50,100000.0,nM,Cytotoxicity against human A549 cells by MTT assay
CHEMBL4456494,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4)cc3)ccnc2cc1OCCCN1CCOCC1,CHEMBL392,IC50,4900.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell proliferation measured after 72 hrs by MTT assay
CHEMBL1969659,O=C1CSC(c2cccc(Cl)c2)N1c1ccc(-n2c(-c3ccccc3)nc3ccccc3c2=O)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1968523,CCOc1cc(NC(C)=O)ccc1C(=O)NN1C(=O)CSC1c1ccc(O)c(OC)c1,CHEMBL392,GI50,38904.51,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4455726,COc1cc2c(Oc3ccc(C4SCC(=O)N4NC(=O)Nc4ccc(F)cc4F)cc3F)ccnc2cc1OCCCN1CCOCC1,CHEMBL392,IC50,2100.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell proliferation measured after 72 hrs by MTT assay
CHEMBL3792977,Nc1nccnc1C(=O)NN1C(=O)CSC1c1ccccc1,CHEMBL392,MIC,100.0,ug.mL-1,Cytotoxicity against human A549 cells after 3 days by MTT assay
CHEMBL3792977,Nc1nccnc1C(=O)NN1C(=O)CSC1c1ccccc1,CHEMBL392,IC50,77.04,ug.mL-1,Cytotoxicity against human A549 cells after 3 days by MTT assay
CHEMBL1988814,O=C1C[S+]([O-])C23c4cc5ccccc5n4CCC2CCCN13,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1971433,CC(Oc1ccc(Cl)cc1Cl)C(=O)NN1C(=O)CSC1c1ccc(Cl)cc1,CHEMBL392,GI50,31045.6,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL4216142,O=C(O)CN1C(=O)/C(=C/c2ccc3c(c2)c2ccccc2n3Cc2ccccc2)SC1=S,CHEMBL392,IC50,32200.0,nM,Cytotoxicity against human A549 cells after 48 hrs by MTT assay
CHEMBL2003959,COc1cc(/C=C2/SC(c3ccccc3)N(c3ccc(Cl)cc3)C2=O)cc(OC)c1OC,CHEMBL392,GI50,41495.4,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL2006408,O=C(CSc1nc2ccc(I)cc2c(=O)n1Cc1ccccc1)NN1C(=O)CSC1c1ccccc1,CHEMBL392,GI50,35237.09,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1990231,O=C1C2SC34c5c2c2ccccc2n5CCC3CCCN14,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1982006,COc1ccc(NC(C)=O)cc1N1C(=O)/C(=C\c2ccccc2)SC1c1cc(OC)c(OC)c(OC)c1,CHEMBL392,GI50,30060.76,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1990033,Cc1ccccc1NC(=O)Cc1csc(N/N=C2\NC(=O)/C(=C/c3cccc([N+](=O)[O-])c3)S2)n1,CHEMBL392,GI50,16710.91,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL2005196,CC1=NN(c2cccc(Cl)c2)C2(C1)SCC(=O)N2c1nc2ccccc2s1,CHEMBL392,GI50,31188.9,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1994928,COc1ccc(NC(=O)CC2S/C(=N\c3ccccc3C)NC2=O)c([N+](=O)[O-])c1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1991461,CC(=O)Nc1ccc(C(=O)NN2C(=O)CSC2c2ccccc2)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1973470,COc1cc(/C=C2/SC(c3ccccc3)N(c3ccccc3Cl)C2=O)cc(OC)c1OC,CHEMBL392,GI50,36307.81,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1995516,CC(Oc1ccc(Cl)cc1Cl)C(=O)NN1C(=O)CSC1c1ccccc1,CHEMBL392,GI50,39264.49,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1982294,COc1ccc(C2S/C(=C\c3cccc([N+](=O)[O-])c3)C(=O)N2NC(=O)Cc2ccccc2)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1910509,O=C1NC(=O)/C(=C/c2c[nH]c3ccccc23)S1,CHEMBL392,IC50,87700.0,nM,Cytotoxicity against human A549 cells by MTT assay
CHEMBL1973253,CCN(CC)c1ccc(/C=C/C2=NN(c3cccc(S(=O)(=O)O)c3)C3(C2)SCC(=O)N3c2nc3ccccc3s2)cc1,CHEMBL392,GI50,32734.07,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3261559,COc1ccccc1N1C(=O)CSC1c1cccc(F)c1,CHEMBL392,IC50,50000.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL1984030,COc1ccc(NC(C)=O)cc1N1C(=O)/C(=C\c2cc(OC)c(OC)c(OC)c2)S(=O)(=O)C1c1ccccc1,CHEMBL392,GI50,61659.5,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL368047,C[C@@H]1C[C@@]2(NC(=O)CS2)[C@]2(O)O[C@@H]3C[C@@]4(C=O)[C@@H](CC[C@@H]5[C@@H]4CC[C@]4(C)[C@@H](C6=CC(=O)OC6)CC[C@]54CO)C[C@H]3O[C@@H]2O1,CHEMBL392,IC50,74.0,nM,Concentration required for 50% growth inhibition of human A549 cancer cell lines after 3 days of culture
CHEMBL1989323,C=CCCCC1SC2=C(CC)CCCN2C1=O,CHEMBL392,GI50,41591.06,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL2263407,O=C1NC(=O)/C(=C/c2ccc(OCCOc3ccccc3Cl)cc2)S1,CHEMBL392,CC50,100.0,ug.mL-1,Cytotoxicity against Homo sapiens (human) A549 cells after 3 days by SRB assay
CHEMBL1975087,COc1cc(/C=C/C2=NN(c3cccc(S(=O)(=O)O)c3)C3(C2)SCC(=O)N3c2nc3ccccc3s2)cc(OC)c1OC,CHEMBL392,GI50,56104.8,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1988626,COc1cc(/C=C2\C(=O)N(c3cccc([N+](=O)[O-])c3)C(c3ccccc3)S2(=O)=O)cc(OC)c1OC,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1994728,N#CCCN(CCC#N)c1ccc(/C=C2\SC(=S)NC2=O)cc1Br,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1973807,CN(C)CN1C(=O)S/C(=C2\C(=O)N(CN(C)C)c3ccccc32)C1=O,CHEMBL392,GI50,45814.19,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5416759,CCOC(=O)C(C)N1C(=O)S/C(=C\c2ccc3cn[nH]c3c2)C1=O,CHEMBL392,GI50,57500.0,nM,Antiproliferative activity against human A549 cells assessed as cell growth inhibition incubated for 72 hrs by resazurin dye based analysis
CHEMBL2000405,COc1ccc(NC(C)=O)cc1N1C(=O)/C(=C\c2cc(OC)c(OC)c(OC)c2)SC1c1ccccc1,CHEMBL392,GI50,57809.6,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1966726,Cc1ccccc1OC(C)C(=O)NN1C(=O)CSC1c1ccccc1,CHEMBL392,GI50,41975.9,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1994522,CC1SC2(CCCCC2)N(NC(=O)CSc2nc3ccc(Cl)cc3c(=O)n2-c2ccccc2)C1=O,CHEMBL392,GI50,28840.32,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1967529,Cl.O=C1CSC2(CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)N1,CHEMBL392,GI50,10092.53,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1987307,COc1cc(/C=C2/SC(c3ccccc3)N(c3cc(Cl)ccc3Cl)C2=O)cc(OC)c1OC,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1989537,COc1cc(/C=C2/SC(c3ccccc3)N(c3ccccc3)C2=O)cc(OC)c1OC,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL3088155,COc1ccc(/C=C2\S/C(=N\c3nc(-c4c(C)n(C)n(-c5ccccc5)c4=O)cs3)N(c3ccccc3)C2=O)cc1,CHEMBL392,IC50,9100.0,nM,Cytotoxicity against human A549 cells after 72 hrs by SRB assay
CHEMBL3261547,O=C1CSC(c2cccc(Br)c2)N1c1ccccc1,CHEMBL392,IC50,50000.0,nM,Antiproliferative activity against human A549 cells after 48 hrs by sulforhodamine B assay
CHEMBL1972646,COc1ccc(C2SCC(=O)N2c2ccc(-c3ccc(-n4c(-c5ccccc5)nc5ccccc5c4=O)cc3)cc2)cc1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1967826,O=C1/C(=C\c2cccc(Oc3ccccc3)c2)SC(c2ccccc2)N1c1ccc(Cl)cc1,CHEMBL392,GI50,40550.85,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5286267,Cn1cc(-c2cc(/N=C3/NC(=O)CS3)n(-c3ccc(C#N)cc3)n2)c2ccccc21,CHEMBL392,IC50,37170.0,nM,Cytotoxicity against human A549 cells assessed as reduction in cell viability measured after 48 hrs by MTT assay
CHEMBL4483794,COc1cc2c(Oc3c(F)cc(NC(=O)NN4C(=O)CSC4c4c(F)cccc4F)cc3F)ccnc2cc1OCCCN1CCc2sccc2C1,CHEMBL392,IC50,20000.0,nM,Antiproliferative activity against human A549 cells after 72 hrs by MTT assay
CHEMBL1976998,Cc1cc(N(CCC#N)CCC#N)ccc1/C=C1\SC(=S)NC1=O,CHEMBL392,GI50,62373.48,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL5191593,CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]2(C)CC[C@@]2(C)[C@@H]3C[C@](C)(C(=O)N4CCN(C(=O)CN5C(=O)S/C(=C\c6ccc(F)cc6)C5=O)CC4)CC[C@]3(C)CC[C@]12C,CHEMBL392,IC50,370.0,nM,Cytotoxicity against human A549 cells assessed as inhibition of cell growth measured after 96 hrs by MTT assay
CHEMBL3794581,CCOc1cc([C@H]2SCC(=O)N2NC(=O)c2nccnc2N)ccc1O,CHEMBL392,MIC,100.0,ug.mL-1,Cytotoxicity against human A549 cells after 3 days by MTT assay
CHEMBL3794581,CCOc1cc([C@H]2SCC(=O)N2NC(=O)c2nccnc2N)ccc1O,CHEMBL392,IC50,84.17,ug.mL-1,Cytotoxicity against human A549 cells after 3 days by MTT assay
CHEMBL1981771,O=C1/C(=C\c2cccc(Oc3ccccc3)c2)SC(c2ccccc2)N1c1cccc([N+](=O)[O-])c1,CHEMBL392,GI50,100000.0,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
CHEMBL1979199,CC1SC2=NC3=C(c4ccccc4C3=O)C(c3ccc(Br)cc3)N2C1=O,CHEMBL392,GI50,57676.65,nM,PUBCHEM_BIOASSAY: NCI human tumor cell line growth inhibition assay. Data for the A549/ATCC Non-Small Cell Lung cell line. (Class of assay: confirmatory) 
